generation_no,run_desc,population_size,Sum of fitness
453,Improved Algorithm,30,95
453,Improved Algorithm,60,105
453,Improved Algorithm,120,110
453,Standard Algorithm,15,-315
453,Standard Algorithm,30,85
453,Standard Algorithm,60,95
453,Standard Algorithm,120,100
454,Improved Algorithm,15,-190
454,Improved Algorithm,30,95
454,Improved Algorithm,60,105
454,Improved Algorithm,120,110
454,Standard Algorithm,15,-315
454,Standard Algorithm,30,85
454,Standard Algorithm,60,95
454,Standard Algorithm,120,100
455,Improved Algorithm,15,-190
455,Improved Algorithm,30,95
455,Improved Algorithm,60,105
455,Improved Algorithm,120,110
455,Standard Algorithm,15,-315
455,Standard Algorithm,30,85
455,Standard Algorithm,60,95
455,Standard Algorithm,120,100
456,Improved Algorithm,15,-190
456,Improved Algorithm,30,95
456,Improved Algorithm,60,105
456,Improved Algorithm,120,110
456,Standard Algorithm,15,-315
456,Standard Algorithm,30,85
456,Standard Algorithm,60,95
456,Standard Algorithm,120,100
457,Improved Algorithm,15,-190
457,Improved Algorithm,30,95
457,Improved Algorithm,60,105
457,Improved Algorithm,120,110
457,Standard Algorithm,15,-315
457,Standard Algorithm,30,85
457,Standard Algorithm,60,95
457,Standard Algorithm,120,100
458,Improved Algorithm,15,-190
458,Improved Algorithm,30,95
458,Improved Algorithm,60,105
458,Improved Algorithm,120,110
458,Standard Algorithm,15,-315
458,Standard Algorithm,30,90
458,Standard Algorithm,60,95
458,Standard Algorithm,120,100
459,Improved Algorithm,15,-190
459,Improved Algorithm,30,95
459,Improved Algorithm,60,105
459,Improved Algorithm,120,110
459,Standard Algorithm,15,-315
459,Standard Algorithm,30,90
459,Standard Algorithm,60,95
459,Standard Algorithm,120,100
460,Improved Algorithm,15,-190
460,Improved Algorithm,30,95
460,Improved Algorithm,60,105
460,Improved Algorithm,120,110
460,Standard Algorithm,15,-315
460,Standard Algorithm,30,90
460,Standard Algorithm,60,95
460,Standard Algorithm,120,100
461,Improved Algorithm,15,-190
461,Improved Algorithm,30,95
461,Improved Algorithm,60,105
461,Improved Algorithm,120,110
461,Standard Algorithm,15,-315
461,Standard Algorithm,30,90
461,Standard Algorithm,60,95
461,Standard Algorithm,120,100
462,Improved Algorithm,15,-190
462,Improved Algorithm,30,95
462,Improved Algorithm,60,105
462,Improved Algorithm,120,110
462,Standard Algorithm,15,-315
462,Standard Algorithm,30,90
462,Standard Algorithm,60,95
462,Standard Algorithm,120,100
463,Improved Algorithm,15,-190
463,Improved Algorithm,30,95
463,Improved Algorithm,60,105
463,Improved Algorithm,120,110
463,Standard Algorithm,15,-315
463,Standard Algorithm,30,90
463,Standard Algorithm,60,95
463,Standard Algorithm,120,100
464,Improved Algorithm,15,-190
464,Improved Algorithm,30,95
464,Improved Algorithm,60,105
464,Improved Algorithm,120,110
464,Standard Algorithm,15,-315
464,Standard Algorithm,30,90
464,Standard Algorithm,60,95
464,Standard Algorithm,120,100
465,Improved Algorithm,15,-190
465,Improved Algorithm,30,95
465,Improved Algorithm,60,105
465,Improved Algorithm,120,110
465,Standard Algorithm,15,-315
465,Standard Algorithm,30,90
465,Standard Algorithm,60,95
465,Standard Algorithm,120,100
466,Improved Algorithm,15,-190
466,Improved Algorithm,30,95
466,Improved Algorithm,60,105
466,Improved Algorithm,120,110
466,Standard Algorithm,15,-315
466,Standard Algorithm,30,90
466,Standard Algorithm,60,95
466,Standard Algorithm,120,100
467,Improved Algorithm,15,-190
467,Improved Algorithm,30,95
467,Improved Algorithm,60,105
467,Improved Algorithm,120,110
467,Standard Algorithm,15,-315
467,Standard Algorithm,30,90
467,Standard Algorithm,60,95
467,Standard Algorithm,120,100
468,Improved Algorithm,15,-190
468,Improved Algorithm,30,95
468,Improved Algorithm,60,105
468,Improved Algorithm,120,110
468,Standard Algorithm,15,-315
468,Standard Algorithm,30,90
468,Standard Algorithm,60,95
468,Standard Algorithm,120,100
469,Improved Algorithm,15,-190
469,Improved Algorithm,30,95
469,Improved Algorithm,60,105
469,Improved Algorithm,120,110
469,Standard Algorithm,15,-315
469,Standard Algorithm,30,90
469,Standard Algorithm,60,95
469,Standard Algorithm,120,100
470,Improved Algorithm,15,-190
470,Improved Algorithm,30,95
470,Improved Algorithm,60,105
470,Improved Algorithm,120,110
470,Standard Algorithm,15,-315
470,Standard Algorithm,30,90
470,Standard Algorithm,60,95
470,Standard Algorithm,120,100
471,Improved Algorithm,15,-190
471,Improved Algorithm,30,95
471,Improved Algorithm,60,105
471,Improved Algorithm,120,110
471,Standard Algorithm,15,-315
471,Standard Algorithm,30,90
471,Standard Algorithm,60,95
471,Standard Algorithm,120,100
472,Improved Algorithm,15,-190
472,Improved Algorithm,30,95
472,Improved Algorithm,60,105
472,Improved Algorithm,120,110
472,Standard Algorithm,15,-315
472,Standard Algorithm,30,90
472,Standard Algorithm,60,95
472,Standard Algorithm,120,100
473,Improved Algorithm,15,-190
473,Improved Algorithm,30,95
473,Improved Algorithm,60,105
473,Improved Algorithm,120,110
473,Standard Algorithm,15,-315
473,Standard Algorithm,30,90
473,Standard Algorithm,60,95
473,Standard Algorithm,120,100
474,Improved Algorithm,15,-190
474,Improved Algorithm,30,95
474,Improved Algorithm,60,105
474,Improved Algorithm,120,110
474,Standard Algorithm,15,-315
474,Standard Algorithm,30,90
474,Standard Algorithm,60,95
474,Standard Algorithm,120,100
475,Improved Algorithm,15,-190
475,Improved Algorithm,30,95
475,Improved Algorithm,60,105
475,Improved Algorithm,120,110
475,Standard Algorithm,15,-315
475,Standard Algorithm,30,90
475,Standard Algorithm,60,95
475,Standard Algorithm,120,100
476,Improved Algorithm,15,-190
476,Improved Algorithm,30,95
476,Improved Algorithm,60,105
476,Improved Algorithm,120,110
476,Standard Algorithm,15,-315
476,Standard Algorithm,30,90
476,Standard Algorithm,60,95
476,Standard Algorithm,120,100
477,Improved Algorithm,15,-190
477,Improved Algorithm,30,95
477,Improved Algorithm,60,105
477,Improved Algorithm,120,110
477,Standard Algorithm,15,-315
477,Standard Algorithm,30,90
477,Standard Algorithm,60,95
477,Standard Algorithm,120,100
478,Improved Algorithm,15,-190
478,Improved Algorithm,30,95
478,Improved Algorithm,60,105
478,Improved Algorithm,120,110
478,Standard Algorithm,15,-315
478,Standard Algorithm,30,90
478,Standard Algorithm,60,95
478,Standard Algorithm,120,100
479,Improved Algorithm,15,-190
479,Improved Algorithm,30,95
479,Improved Algorithm,60,105
479,Improved Algorithm,120,110
479,Standard Algorithm,15,-315
479,Standard Algorithm,30,90
479,Standard Algorithm,60,95
479,Standard Algorithm,120,100
480,Improved Algorithm,15,-190
480,Improved Algorithm,30,95
480,Improved Algorithm,60,105
480,Improved Algorithm,120,110
480,Standard Algorithm,15,-315
480,Standard Algorithm,30,90
480,Standard Algorithm,60,95
480,Standard Algorithm,120,100
481,Improved Algorithm,15,-190
481,Improved Algorithm,30,95
481,Improved Algorithm,60,105
481,Improved Algorithm,120,110
481,Standard Algorithm,15,-315
481,Standard Algorithm,30,90
481,Standard Algorithm,60,95
481,Standard Algorithm,120,100
482,Improved Algorithm,15,-190
482,Improved Algorithm,30,95
482,Improved Algorithm,60,105
482,Improved Algorithm,120,110
482,Standard Algorithm,15,-315
482,Standard Algorithm,30,90
482,Standard Algorithm,60,95
482,Standard Algorithm,120,100
483,Improved Algorithm,15,-190
483,Improved Algorithm,30,95
483,Improved Algorithm,60,105
483,Improved Algorithm,120,110
483,Standard Algorithm,15,-315
483,Standard Algorithm,30,90
483,Standard Algorithm,60,95
483,Standard Algorithm,120,100
484,Improved Algorithm,15,-190
484,Improved Algorithm,30,95
484,Improved Algorithm,60,105
484,Improved Algorithm,120,110
484,Standard Algorithm,15,-315
484,Standard Algorithm,30,90
484,Standard Algorithm,60,95
484,Standard Algorithm,120,100
485,Improved Algorithm,15,-190
485,Improved Algorithm,30,95
485,Improved Algorithm,60,105
485,Improved Algorithm,120,110
485,Standard Algorithm,15,-315
485,Standard Algorithm,30,90
485,Standard Algorithm,60,95
485,Standard Algorithm,120,100
486,Improved Algorithm,15,-190
486,Improved Algorithm,30,95
486,Improved Algorithm,60,105
486,Improved Algorithm,120,110
486,Standard Algorithm,15,-315
486,Standard Algorithm,30,90
486,Standard Algorithm,60,95
486,Standard Algorithm,120,100
487,Improved Algorithm,15,-190
487,Improved Algorithm,30,95
487,Improved Algorithm,60,105
487,Improved Algorithm,120,110
487,Standard Algorithm,15,-315
487,Standard Algorithm,30,90
487,Standard Algorithm,60,95
487,Standard Algorithm,120,100
488,Improved Algorithm,15,-190
488,Improved Algorithm,30,95
488,Improved Algorithm,60,105
488,Improved Algorithm,120,110
488,Standard Algorithm,15,-315
488,Standard Algorithm,30,90
488,Standard Algorithm,60,95
488,Standard Algorithm,120,105
489,Improved Algorithm,15,-190
489,Improved Algorithm,30,95
489,Improved Algorithm,60,105
489,Improved Algorithm,120,110
489,Standard Algorithm,15,-315
489,Standard Algorithm,30,90
489,Standard Algorithm,60,95
489,Standard Algorithm,120,105
490,Improved Algorithm,15,-190
490,Improved Algorithm,30,95
490,Improved Algorithm,60,105
490,Improved Algorithm,120,110
490,Standard Algorithm,15,-315
490,Standard Algorithm,30,90
490,Standard Algorithm,60,100
490,Standard Algorithm,120,105
491,Improved Algorithm,15,-190
491,Improved Algorithm,30,95
491,Improved Algorithm,60,105
491,Improved Algorithm,120,110
491,Standard Algorithm,15,-315
491,Standard Algorithm,30,90
491,Standard Algorithm,60,100
491,Standard Algorithm,120,105
492,Improved Algorithm,15,-190
492,Improved Algorithm,30,95
492,Improved Algorithm,60,105
492,Improved Algorithm,120,110
492,Standard Algorithm,15,-315
492,Standard Algorithm,30,90
492,Standard Algorithm,60,100
492,Standard Algorithm,120,105
493,Improved Algorithm,15,-190
493,Improved Algorithm,30,95
493,Improved Algorithm,60,105
493,Improved Algorithm,120,110
493,Standard Algorithm,15,-315
493,Standard Algorithm,30,90
493,Standard Algorithm,60,100
493,Standard Algorithm,120,105
494,Improved Algorithm,15,-190
494,Improved Algorithm,30,95
494,Improved Algorithm,60,105
494,Improved Algorithm,120,110
494,Standard Algorithm,15,-315
494,Standard Algorithm,30,90
494,Standard Algorithm,60,100
494,Standard Algorithm,120,105
495,Improved Algorithm,15,-190
495,Improved Algorithm,30,95
495,Improved Algorithm,60,105
495,Improved Algorithm,120,110
495,Standard Algorithm,15,-315
495,Standard Algorithm,30,90
495,Standard Algorithm,60,100
495,Standard Algorithm,120,105
496,Improved Algorithm,15,-190
496,Improved Algorithm,30,95
496,Improved Algorithm,60,105
496,Improved Algorithm,120,110
496,Standard Algorithm,15,-315
496,Standard Algorithm,30,90
496,Standard Algorithm,60,100
496,Standard Algorithm,120,105
497,Improved Algorithm,15,-190
497,Improved Algorithm,30,95
497,Improved Algorithm,60,105
497,Improved Algorithm,120,110
497,Standard Algorithm,15,-315
497,Standard Algorithm,30,90
497,Standard Algorithm,60,100
497,Standard Algorithm,120,105
498,Improved Algorithm,15,-190
498,Improved Algorithm,30,95
498,Improved Algorithm,60,105
498,Improved Algorithm,120,110
498,Standard Algorithm,15,-315
498,Standard Algorithm,30,90
498,Standard Algorithm,60,100
498,Standard Algorithm,120,105
499,Improved Algorithm,15,-190
499,Improved Algorithm,30,95
499,Improved Algorithm,60,105
499,Improved Algorithm,120,110
499,Standard Algorithm,15,-315
499,Standard Algorithm,30,90
499,Standard Algorithm,60,100
499,Standard Algorithm,120,105
500,Improved Algorithm,15,-190
500,Improved Algorithm,30,95
500,Improved Algorithm,60,105
500,Improved Algorithm,120,110
500,Standard Algorithm,15,-315
500,Standard Algorithm,30,90
500,Standard Algorithm,60,100
500,Standard Algorithm,120,105
