generation_no,run_desc,population_size,Sum of fitness
453,Improved Algorithm,60,155
453,Improved Algorithm,120,170
453,Standard Algorithm,15,-495
453,Standard Algorithm,30,140
453,Standard Algorithm,60,160
453,Standard Algorithm,120,165
454,Improved Algorithm,15,-325
454,Improved Algorithm,30,160
454,Improved Algorithm,60,155
454,Improved Algorithm,120,175
454,Standard Algorithm,15,-495
454,Standard Algorithm,30,140
454,Standard Algorithm,60,160
454,Standard Algorithm,120,165
455,Improved Algorithm,15,-325
455,Improved Algorithm,30,160
455,Improved Algorithm,60,155
455,Improved Algorithm,120,175
455,Standard Algorithm,15,-495
455,Standard Algorithm,30,140
455,Standard Algorithm,60,160
455,Standard Algorithm,120,165
456,Improved Algorithm,15,-325
456,Improved Algorithm,30,160
456,Improved Algorithm,60,155
456,Improved Algorithm,120,175
456,Standard Algorithm,15,-495
456,Standard Algorithm,30,140
456,Standard Algorithm,60,160
456,Standard Algorithm,120,170
457,Improved Algorithm,15,-325
457,Improved Algorithm,30,160
457,Improved Algorithm,60,155
457,Improved Algorithm,120,175
457,Standard Algorithm,15,-495
457,Standard Algorithm,30,140
457,Standard Algorithm,60,160
457,Standard Algorithm,120,170
458,Improved Algorithm,15,-325
458,Improved Algorithm,30,160
458,Improved Algorithm,60,155
458,Improved Algorithm,120,175
458,Standard Algorithm,15,-495
458,Standard Algorithm,30,140
458,Standard Algorithm,60,160
458,Standard Algorithm,120,170
459,Improved Algorithm,15,-325
459,Improved Algorithm,30,165
459,Improved Algorithm,60,155
459,Improved Algorithm,120,175
459,Standard Algorithm,15,-495
459,Standard Algorithm,30,140
459,Standard Algorithm,60,160
459,Standard Algorithm,120,170
460,Improved Algorithm,15,-325
460,Improved Algorithm,30,165
460,Improved Algorithm,60,155
460,Improved Algorithm,120,175
460,Standard Algorithm,15,-495
460,Standard Algorithm,30,140
460,Standard Algorithm,60,160
460,Standard Algorithm,120,170
461,Improved Algorithm,15,-325
461,Improved Algorithm,30,165
461,Improved Algorithm,60,155
461,Improved Algorithm,120,175
461,Standard Algorithm,15,-495
461,Standard Algorithm,30,140
461,Standard Algorithm,60,160
461,Standard Algorithm,120,170
462,Improved Algorithm,15,-325
462,Improved Algorithm,30,165
462,Improved Algorithm,60,155
462,Improved Algorithm,120,175
462,Standard Algorithm,15,-495
462,Standard Algorithm,30,140
462,Standard Algorithm,60,160
462,Standard Algorithm,120,170
463,Improved Algorithm,15,-325
463,Improved Algorithm,30,165
463,Improved Algorithm,60,155
463,Improved Algorithm,120,175
463,Standard Algorithm,15,-495
463,Standard Algorithm,30,140
463,Standard Algorithm,60,160
463,Standard Algorithm,120,170
464,Improved Algorithm,15,-325
464,Improved Algorithm,30,165
464,Improved Algorithm,60,155
464,Improved Algorithm,120,175
464,Standard Algorithm,15,-495
464,Standard Algorithm,30,145
464,Standard Algorithm,60,160
464,Standard Algorithm,120,170
465,Improved Algorithm,15,-325
465,Improved Algorithm,30,165
465,Improved Algorithm,60,155
465,Improved Algorithm,120,175
465,Standard Algorithm,15,-495
465,Standard Algorithm,30,145
465,Standard Algorithm,60,160
465,Standard Algorithm,120,170
466,Improved Algorithm,15,-325
466,Improved Algorithm,30,165
466,Improved Algorithm,60,155
466,Improved Algorithm,120,175
466,Standard Algorithm,15,-495
466,Standard Algorithm,30,145
466,Standard Algorithm,60,160
466,Standard Algorithm,120,170
467,Improved Algorithm,15,-325
467,Improved Algorithm,30,165
467,Improved Algorithm,60,155
467,Improved Algorithm,120,175
467,Standard Algorithm,15,-495
467,Standard Algorithm,30,145
467,Standard Algorithm,60,160
467,Standard Algorithm,120,170
468,Improved Algorithm,15,-325
468,Improved Algorithm,30,165
468,Improved Algorithm,60,155
468,Improved Algorithm,120,175
468,Standard Algorithm,15,-495
468,Standard Algorithm,30,145
468,Standard Algorithm,60,160
468,Standard Algorithm,120,170
469,Improved Algorithm,15,-325
469,Improved Algorithm,30,165
469,Improved Algorithm,60,155
469,Improved Algorithm,120,175
469,Standard Algorithm,15,-495
469,Standard Algorithm,30,145
469,Standard Algorithm,60,160
469,Standard Algorithm,120,170
470,Improved Algorithm,15,-325
470,Improved Algorithm,30,165
470,Improved Algorithm,60,155
470,Improved Algorithm,120,175
470,Standard Algorithm,15,-495
470,Standard Algorithm,30,145
470,Standard Algorithm,60,160
470,Standard Algorithm,120,170
471,Improved Algorithm,15,-325
471,Improved Algorithm,30,165
471,Improved Algorithm,60,155
471,Improved Algorithm,120,175
471,Standard Algorithm,15,-495
471,Standard Algorithm,30,145
471,Standard Algorithm,60,160
471,Standard Algorithm,120,170
472,Improved Algorithm,15,-325
472,Improved Algorithm,30,165
472,Improved Algorithm,60,155
472,Improved Algorithm,120,175
472,Standard Algorithm,15,-495
472,Standard Algorithm,30,145
472,Standard Algorithm,60,160
472,Standard Algorithm,120,170
473,Improved Algorithm,15,-325
473,Improved Algorithm,30,165
473,Improved Algorithm,60,155
473,Improved Algorithm,120,175
473,Standard Algorithm,15,-495
473,Standard Algorithm,30,145
473,Standard Algorithm,60,160
473,Standard Algorithm,120,170
474,Improved Algorithm,15,-325
474,Improved Algorithm,30,165
474,Improved Algorithm,60,155
474,Improved Algorithm,120,175
474,Standard Algorithm,15,-495
474,Standard Algorithm,30,145
474,Standard Algorithm,60,160
474,Standard Algorithm,120,170
475,Improved Algorithm,15,-325
475,Improved Algorithm,30,165
475,Improved Algorithm,60,155
475,Improved Algorithm,120,175
475,Standard Algorithm,15,-495
475,Standard Algorithm,30,145
475,Standard Algorithm,60,160
475,Standard Algorithm,120,170
476,Improved Algorithm,15,-325
476,Improved Algorithm,30,165
476,Improved Algorithm,60,155
476,Improved Algorithm,120,175
476,Standard Algorithm,15,-495
476,Standard Algorithm,30,145
476,Standard Algorithm,60,160
476,Standard Algorithm,120,170
477,Improved Algorithm,15,-325
477,Improved Algorithm,30,165
477,Improved Algorithm,60,155
477,Improved Algorithm,120,175
477,Standard Algorithm,15,-495
477,Standard Algorithm,30,145
477,Standard Algorithm,60,160
477,Standard Algorithm,120,170
478,Improved Algorithm,15,-325
478,Improved Algorithm,30,165
478,Improved Algorithm,60,155
478,Improved Algorithm,120,175
478,Standard Algorithm,15,-495
478,Standard Algorithm,30,145
478,Standard Algorithm,60,160
478,Standard Algorithm,120,170
479,Improved Algorithm,15,-325
479,Improved Algorithm,30,165
479,Improved Algorithm,60,155
479,Improved Algorithm,120,175
479,Standard Algorithm,15,-495
479,Standard Algorithm,30,145
479,Standard Algorithm,60,160
479,Standard Algorithm,120,170
480,Improved Algorithm,15,-325
480,Improved Algorithm,30,165
480,Improved Algorithm,60,155
480,Improved Algorithm,120,175
480,Standard Algorithm,15,-495
480,Standard Algorithm,30,145
480,Standard Algorithm,60,160
480,Standard Algorithm,120,170
481,Improved Algorithm,15,-325
481,Improved Algorithm,30,165
481,Improved Algorithm,60,155
481,Improved Algorithm,120,175
481,Standard Algorithm,15,-495
481,Standard Algorithm,30,145
481,Standard Algorithm,60,165
481,Standard Algorithm,120,170
482,Improved Algorithm,15,-325
482,Improved Algorithm,30,165
482,Improved Algorithm,60,155
482,Improved Algorithm,120,175
482,Standard Algorithm,15,-495
482,Standard Algorithm,30,145
482,Standard Algorithm,60,165
482,Standard Algorithm,120,170
483,Improved Algorithm,15,-325
483,Improved Algorithm,30,165
483,Improved Algorithm,60,155
483,Improved Algorithm,120,175
483,Standard Algorithm,15,-495
483,Standard Algorithm,30,145
483,Standard Algorithm,60,165
483,Standard Algorithm,120,175
484,Improved Algorithm,15,-325
484,Improved Algorithm,30,165
484,Improved Algorithm,60,155
484,Improved Algorithm,120,175
484,Standard Algorithm,15,-495
484,Standard Algorithm,30,145
484,Standard Algorithm,60,165
484,Standard Algorithm,120,175
485,Improved Algorithm,15,-325
485,Improved Algorithm,30,165
485,Improved Algorithm,60,155
485,Improved Algorithm,120,175
485,Standard Algorithm,15,-495
485,Standard Algorithm,30,145
485,Standard Algorithm,60,165
485,Standard Algorithm,120,175
486,Improved Algorithm,15,-325
486,Improved Algorithm,30,165
486,Improved Algorithm,60,155
486,Improved Algorithm,120,175
486,Standard Algorithm,15,-495
486,Standard Algorithm,30,145
486,Standard Algorithm,60,165
486,Standard Algorithm,120,175
487,Improved Algorithm,15,-325
487,Improved Algorithm,30,165
487,Improved Algorithm,60,155
487,Improved Algorithm,120,175
487,Standard Algorithm,15,-495
487,Standard Algorithm,30,145
487,Standard Algorithm,60,165
487,Standard Algorithm,120,175
488,Improved Algorithm,15,-325
488,Improved Algorithm,30,165
488,Improved Algorithm,60,155
488,Improved Algorithm,120,175
488,Standard Algorithm,15,-495
488,Standard Algorithm,30,145
488,Standard Algorithm,60,165
488,Standard Algorithm,120,175
489,Improved Algorithm,15,-325
489,Improved Algorithm,30,165
489,Improved Algorithm,60,155
489,Improved Algorithm,120,175
489,Standard Algorithm,15,-495
489,Standard Algorithm,30,145
489,Standard Algorithm,60,165
489,Standard Algorithm,120,175
490,Improved Algorithm,15,-325
490,Improved Algorithm,30,165
490,Improved Algorithm,60,155
490,Improved Algorithm,120,175
490,Standard Algorithm,15,-495
490,Standard Algorithm,30,145
490,Standard Algorithm,60,165
490,Standard Algorithm,120,175
491,Improved Algorithm,15,-325
491,Improved Algorithm,30,165
491,Improved Algorithm,60,155
491,Improved Algorithm,120,175
491,Standard Algorithm,15,-495
491,Standard Algorithm,30,145
491,Standard Algorithm,60,165
491,Standard Algorithm,120,175
492,Improved Algorithm,15,-325
492,Improved Algorithm,30,165
492,Improved Algorithm,60,155
492,Improved Algorithm,120,175
492,Standard Algorithm,15,-495
492,Standard Algorithm,30,145
492,Standard Algorithm,60,165
492,Standard Algorithm,120,175
493,Improved Algorithm,15,-325
493,Improved Algorithm,30,165
493,Improved Algorithm,60,155
493,Improved Algorithm,120,175
493,Standard Algorithm,15,-495
493,Standard Algorithm,30,145
493,Standard Algorithm,60,165
493,Standard Algorithm,120,175
494,Improved Algorithm,15,-325
494,Improved Algorithm,30,165
494,Improved Algorithm,60,155
494,Improved Algorithm,120,175
494,Standard Algorithm,15,-495
494,Standard Algorithm,30,145
494,Standard Algorithm,60,165
494,Standard Algorithm,120,175
495,Improved Algorithm,15,-325
495,Improved Algorithm,30,165
495,Improved Algorithm,60,155
495,Improved Algorithm,120,175
495,Standard Algorithm,15,-495
495,Standard Algorithm,30,145
495,Standard Algorithm,60,165
495,Standard Algorithm,120,175
496,Improved Algorithm,15,-325
496,Improved Algorithm,30,165
496,Improved Algorithm,60,155
496,Improved Algorithm,120,175
496,Standard Algorithm,15,-495
496,Standard Algorithm,30,145
496,Standard Algorithm,60,165
496,Standard Algorithm,120,175
497,Improved Algorithm,15,-325
497,Improved Algorithm,30,165
497,Improved Algorithm,60,155
497,Improved Algorithm,120,175
497,Standard Algorithm,15,-495
497,Standard Algorithm,30,145
497,Standard Algorithm,60,165
497,Standard Algorithm,120,175
498,Improved Algorithm,15,-325
498,Improved Algorithm,30,165
498,Improved Algorithm,60,155
498,Improved Algorithm,120,175
498,Standard Algorithm,15,-495
498,Standard Algorithm,30,145
498,Standard Algorithm,60,165
498,Standard Algorithm,120,175
499,Improved Algorithm,15,-325
499,Improved Algorithm,30,165
499,Improved Algorithm,60,155
499,Improved Algorithm,120,175
499,Standard Algorithm,15,-495
499,Standard Algorithm,30,145
499,Standard Algorithm,60,165
499,Standard Algorithm,120,175
500,Improved Algorithm,15,-325
500,Improved Algorithm,30,165
500,Improved Algorithm,60,315
500,Improved Algorithm,120,175
500,Standard Algorithm,15,-495
500,Standard Algorithm,30,145
500,Standard Algorithm,60,165
500,Standard Algorithm,120,175
