generation_no,run_desc,population_size,Sum of fitness
333,Improved Algorithm,60,225
333,Improved Algorithm,120,260
333,Standard Algorithm,15,-1020
333,Standard Algorithm,30,50
333,Standard Algorithm,60,185
333,Standard Algorithm,120,240
334,Improved Algorithm,15,-660
334,Improved Algorithm,30,145
334,Improved Algorithm,60,225
334,Improved Algorithm,120,260
334,Standard Algorithm,15,-1020
334,Standard Algorithm,30,50
334,Standard Algorithm,60,185
334,Standard Algorithm,120,240
335,Improved Algorithm,15,-660
335,Improved Algorithm,30,145
335,Improved Algorithm,60,225
335,Improved Algorithm,120,260
335,Standard Algorithm,15,-1020
335,Standard Algorithm,30,50
335,Standard Algorithm,60,185
335,Standard Algorithm,120,240
336,Improved Algorithm,15,-660
336,Improved Algorithm,30,145
336,Improved Algorithm,60,225
336,Improved Algorithm,120,260
336,Standard Algorithm,15,-1020
336,Standard Algorithm,30,50
336,Standard Algorithm,60,190
336,Standard Algorithm,120,240
337,Improved Algorithm,15,-660
337,Improved Algorithm,30,145
337,Improved Algorithm,60,225
337,Improved Algorithm,120,260
337,Standard Algorithm,15,-1020
337,Standard Algorithm,30,50
337,Standard Algorithm,60,190
337,Standard Algorithm,120,240
338,Improved Algorithm,15,-660
338,Improved Algorithm,30,145
338,Improved Algorithm,60,225
338,Improved Algorithm,120,260
338,Standard Algorithm,15,-1020
338,Standard Algorithm,30,50
338,Standard Algorithm,60,190
338,Standard Algorithm,120,240
339,Improved Algorithm,15,-660
339,Improved Algorithm,30,145
339,Improved Algorithm,60,225
339,Improved Algorithm,120,260
339,Standard Algorithm,15,-1020
339,Standard Algorithm,30,50
339,Standard Algorithm,60,190
339,Standard Algorithm,120,240
340,Improved Algorithm,15,-660
340,Improved Algorithm,30,145
340,Improved Algorithm,60,225
340,Improved Algorithm,120,260
340,Standard Algorithm,15,-1020
340,Standard Algorithm,30,60
340,Standard Algorithm,60,190
340,Standard Algorithm,120,240
341,Improved Algorithm,15,-660
341,Improved Algorithm,30,145
341,Improved Algorithm,60,225
341,Improved Algorithm,120,260
341,Standard Algorithm,15,-1020
341,Standard Algorithm,30,60
341,Standard Algorithm,60,190
341,Standard Algorithm,120,240
342,Improved Algorithm,15,-660
342,Improved Algorithm,30,145
342,Improved Algorithm,60,225
342,Improved Algorithm,120,260
342,Standard Algorithm,15,-1020
342,Standard Algorithm,30,60
342,Standard Algorithm,60,190
342,Standard Algorithm,120,240
343,Improved Algorithm,15,-660
343,Improved Algorithm,30,145
343,Improved Algorithm,60,225
343,Improved Algorithm,120,260
343,Standard Algorithm,15,-1020
343,Standard Algorithm,30,60
343,Standard Algorithm,60,190
343,Standard Algorithm,120,240
344,Improved Algorithm,15,-660
344,Improved Algorithm,30,145
344,Improved Algorithm,60,225
344,Improved Algorithm,120,260
344,Standard Algorithm,15,-1020
344,Standard Algorithm,30,60
344,Standard Algorithm,60,190
344,Standard Algorithm,120,240
345,Improved Algorithm,15,-660
345,Improved Algorithm,30,145
345,Improved Algorithm,60,225
345,Improved Algorithm,120,260
345,Standard Algorithm,15,-1020
345,Standard Algorithm,30,60
345,Standard Algorithm,60,190
345,Standard Algorithm,120,240
346,Improved Algorithm,15,-660
346,Improved Algorithm,30,155
346,Improved Algorithm,60,225
346,Improved Algorithm,120,260
346,Standard Algorithm,15,-1020
346,Standard Algorithm,30,60
346,Standard Algorithm,60,190
346,Standard Algorithm,120,240
347,Improved Algorithm,15,-660
347,Improved Algorithm,30,155
347,Improved Algorithm,60,225
347,Improved Algorithm,120,260
347,Standard Algorithm,15,-1020
347,Standard Algorithm,30,60
347,Standard Algorithm,60,190
347,Standard Algorithm,120,240
348,Improved Algorithm,15,-660
348,Improved Algorithm,30,155
348,Improved Algorithm,60,225
348,Improved Algorithm,120,260
348,Standard Algorithm,15,-1020
348,Standard Algorithm,30,70
348,Standard Algorithm,60,195
348,Standard Algorithm,120,240
349,Improved Algorithm,15,-660
349,Improved Algorithm,30,155
349,Improved Algorithm,60,225
349,Improved Algorithm,120,260
349,Standard Algorithm,15,-1020
349,Standard Algorithm,30,70
349,Standard Algorithm,60,195
349,Standard Algorithm,120,245
350,Improved Algorithm,15,-660
350,Improved Algorithm,30,155
350,Improved Algorithm,60,225
350,Improved Algorithm,120,265
350,Standard Algorithm,15,-1020
350,Standard Algorithm,30,70
350,Standard Algorithm,60,195
350,Standard Algorithm,120,245
351,Improved Algorithm,15,-660
351,Improved Algorithm,30,160
351,Improved Algorithm,60,230
351,Improved Algorithm,120,265
351,Standard Algorithm,15,-1020
351,Standard Algorithm,30,70
351,Standard Algorithm,60,195
351,Standard Algorithm,120,245
352,Improved Algorithm,15,-660
352,Improved Algorithm,30,160
352,Improved Algorithm,60,230
352,Improved Algorithm,120,265
352,Standard Algorithm,15,-1020
352,Standard Algorithm,30,70
352,Standard Algorithm,60,195
352,Standard Algorithm,120,245
353,Improved Algorithm,15,-660
353,Improved Algorithm,30,160
353,Improved Algorithm,60,230
353,Improved Algorithm,120,265
353,Standard Algorithm,15,-1020
353,Standard Algorithm,30,70
353,Standard Algorithm,60,200
353,Standard Algorithm,120,245
354,Improved Algorithm,15,-660
354,Improved Algorithm,30,160
354,Improved Algorithm,60,230
354,Improved Algorithm,120,265
354,Standard Algorithm,15,-1020
354,Standard Algorithm,30,70
354,Standard Algorithm,60,200
354,Standard Algorithm,120,245
355,Improved Algorithm,15,-660
355,Improved Algorithm,30,160
355,Improved Algorithm,60,230
355,Improved Algorithm,120,265
355,Standard Algorithm,15,-1020
355,Standard Algorithm,30,70
355,Standard Algorithm,60,200
355,Standard Algorithm,120,245
356,Improved Algorithm,15,-660
356,Improved Algorithm,30,160
356,Improved Algorithm,60,230
356,Improved Algorithm,120,265
356,Standard Algorithm,15,-1020
356,Standard Algorithm,30,70
356,Standard Algorithm,60,200
356,Standard Algorithm,120,245
357,Improved Algorithm,15,-660
357,Improved Algorithm,30,160
357,Improved Algorithm,60,230
357,Improved Algorithm,120,265
357,Standard Algorithm,15,-1020
357,Standard Algorithm,30,70
357,Standard Algorithm,60,200
357,Standard Algorithm,120,245
358,Improved Algorithm,15,-660
358,Improved Algorithm,30,160
358,Improved Algorithm,60,230
358,Improved Algorithm,120,265
358,Standard Algorithm,15,-1020
358,Standard Algorithm,30,70
358,Standard Algorithm,60,200
358,Standard Algorithm,120,245
359,Improved Algorithm,15,-660
359,Improved Algorithm,30,160
359,Improved Algorithm,60,230
359,Improved Algorithm,120,265
359,Standard Algorithm,15,-1020
359,Standard Algorithm,30,70
359,Standard Algorithm,60,200
359,Standard Algorithm,120,245
360,Improved Algorithm,15,-660
360,Improved Algorithm,30,160
360,Improved Algorithm,60,230
360,Improved Algorithm,120,265
360,Standard Algorithm,15,-1020
360,Standard Algorithm,30,70
360,Standard Algorithm,60,200
360,Standard Algorithm,120,245
361,Improved Algorithm,15,-660
361,Improved Algorithm,30,165
361,Improved Algorithm,60,230
361,Improved Algorithm,120,265
361,Standard Algorithm,15,-1020
361,Standard Algorithm,30,70
361,Standard Algorithm,60,200
361,Standard Algorithm,120,245
362,Improved Algorithm,15,-660
362,Improved Algorithm,30,165
362,Improved Algorithm,60,230
362,Improved Algorithm,120,265
362,Standard Algorithm,15,-1020
362,Standard Algorithm,30,70
362,Standard Algorithm,60,200
362,Standard Algorithm,120,245
363,Improved Algorithm,15,-660
363,Improved Algorithm,30,165
363,Improved Algorithm,60,230
363,Improved Algorithm,120,265
363,Standard Algorithm,15,-1020
363,Standard Algorithm,30,70
363,Standard Algorithm,60,200
363,Standard Algorithm,120,245
364,Improved Algorithm,15,-660
364,Improved Algorithm,30,165
364,Improved Algorithm,60,230
364,Improved Algorithm,120,265
364,Standard Algorithm,15,-1020
364,Standard Algorithm,30,70
364,Standard Algorithm,60,200
364,Standard Algorithm,120,245
365,Improved Algorithm,15,-660
365,Improved Algorithm,30,165
365,Improved Algorithm,60,230
365,Improved Algorithm,120,265
365,Standard Algorithm,15,-1020
365,Standard Algorithm,30,70
365,Standard Algorithm,60,200
365,Standard Algorithm,120,245
366,Improved Algorithm,15,-660
366,Improved Algorithm,30,165
366,Improved Algorithm,60,230
366,Improved Algorithm,120,265
366,Standard Algorithm,15,-1020
366,Standard Algorithm,30,75
366,Standard Algorithm,60,200
366,Standard Algorithm,120,245
367,Improved Algorithm,15,-660
367,Improved Algorithm,30,165
367,Improved Algorithm,60,230
367,Improved Algorithm,120,265
367,Standard Algorithm,15,-1020
367,Standard Algorithm,30,75
367,Standard Algorithm,60,200
367,Standard Algorithm,120,245
368,Improved Algorithm,15,-660
368,Improved Algorithm,30,165
368,Improved Algorithm,60,230
368,Improved Algorithm,120,265
368,Standard Algorithm,15,-1020
368,Standard Algorithm,30,75
368,Standard Algorithm,60,200
368,Standard Algorithm,120,245
369,Improved Algorithm,15,-660
369,Improved Algorithm,30,165
369,Improved Algorithm,60,230
369,Improved Algorithm,120,265
369,Standard Algorithm,15,-1020
369,Standard Algorithm,30,75
369,Standard Algorithm,60,200
369,Standard Algorithm,120,255
370,Improved Algorithm,15,-660
370,Improved Algorithm,30,165
370,Improved Algorithm,60,230
370,Improved Algorithm,120,265
370,Standard Algorithm,15,-1020
370,Standard Algorithm,30,80
370,Standard Algorithm,60,200
370,Standard Algorithm,120,255
371,Improved Algorithm,15,-660
371,Improved Algorithm,30,170
371,Improved Algorithm,60,235
371,Improved Algorithm,120,265
371,Standard Algorithm,15,-1020
371,Standard Algorithm,30,80
371,Standard Algorithm,60,200
371,Standard Algorithm,120,255
372,Improved Algorithm,15,-660
372,Improved Algorithm,30,170
372,Improved Algorithm,60,235
372,Improved Algorithm,120,265
372,Standard Algorithm,15,-1020
372,Standard Algorithm,30,80
372,Standard Algorithm,60,200
372,Standard Algorithm,120,255
373,Improved Algorithm,15,-660
373,Improved Algorithm,30,170
373,Improved Algorithm,60,235
373,Improved Algorithm,120,270
373,Standard Algorithm,15,-1020
373,Standard Algorithm,30,80
373,Standard Algorithm,60,200
373,Standard Algorithm,120,255
374,Improved Algorithm,15,-660
374,Improved Algorithm,30,170
374,Improved Algorithm,60,235
374,Improved Algorithm,120,270
374,Standard Algorithm,15,-1020
374,Standard Algorithm,30,90
374,Standard Algorithm,60,200
374,Standard Algorithm,120,255
375,Improved Algorithm,15,-660
375,Improved Algorithm,30,170
375,Improved Algorithm,60,235
375,Improved Algorithm,120,270
375,Standard Algorithm,15,-1020
375,Standard Algorithm,30,90
375,Standard Algorithm,60,200
375,Standard Algorithm,120,255
376,Improved Algorithm,15,-660
376,Improved Algorithm,30,170
376,Improved Algorithm,60,235
376,Improved Algorithm,120,270
376,Standard Algorithm,15,-1020
376,Standard Algorithm,30,90
376,Standard Algorithm,60,200
376,Standard Algorithm,120,255
377,Improved Algorithm,15,-660
377,Improved Algorithm,30,175
377,Improved Algorithm,60,235
377,Improved Algorithm,120,270
377,Standard Algorithm,15,-1020
377,Standard Algorithm,30,90
377,Standard Algorithm,60,200
377,Standard Algorithm,120,255
378,Improved Algorithm,15,-660
378,Improved Algorithm,30,175
378,Improved Algorithm,60,235
378,Improved Algorithm,120,270
378,Standard Algorithm,15,-1020
378,Standard Algorithm,30,90
378,Standard Algorithm,60,200
378,Standard Algorithm,120,255
379,Improved Algorithm,15,-660
379,Improved Algorithm,30,175
379,Improved Algorithm,60,235
379,Improved Algorithm,120,270
379,Standard Algorithm,15,-1020
379,Standard Algorithm,30,90
379,Standard Algorithm,60,200
379,Standard Algorithm,120,255
380,Improved Algorithm,15,-660
380,Improved Algorithm,30,175
380,Improved Algorithm,60,235
380,Improved Algorithm,120,270
380,Standard Algorithm,15,-1020
380,Standard Algorithm,30,90
380,Standard Algorithm,60,200
380,Standard Algorithm,120,255
381,Improved Algorithm,15,-660
381,Improved Algorithm,30,175
381,Improved Algorithm,60,235
381,Improved Algorithm,120,270
381,Standard Algorithm,15,-1020
381,Standard Algorithm,30,95
381,Standard Algorithm,60,200
381,Standard Algorithm,120,255
382,Improved Algorithm,15,-660
382,Improved Algorithm,30,175
382,Improved Algorithm,60,235
382,Improved Algorithm,120,270
382,Standard Algorithm,15,-1020
382,Standard Algorithm,30,95
382,Standard Algorithm,60,200
382,Standard Algorithm,120,255
383,Improved Algorithm,15,-660
383,Improved Algorithm,30,175
383,Improved Algorithm,60,240
383,Improved Algorithm,120,270
383,Standard Algorithm,15,-1020
383,Standard Algorithm,30,95
383,Standard Algorithm,60,200
383,Standard Algorithm,120,255
384,Improved Algorithm,15,-660
384,Improved Algorithm,30,175
384,Improved Algorithm,60,240
384,Improved Algorithm,120,270
384,Standard Algorithm,15,-1020
384,Standard Algorithm,30,95
384,Standard Algorithm,60,200
384,Standard Algorithm,120,255
385,Improved Algorithm,15,-660
385,Improved Algorithm,30,175
385,Improved Algorithm,60,240
385,Improved Algorithm,120,270
385,Standard Algorithm,15,-1020
385,Standard Algorithm,30,95
385,Standard Algorithm,60,200
385,Standard Algorithm,120,255
386,Improved Algorithm,15,-660
386,Improved Algorithm,30,175
386,Improved Algorithm,60,240
386,Improved Algorithm,120,270
386,Standard Algorithm,15,-1020
386,Standard Algorithm,30,95
386,Standard Algorithm,60,200
386,Standard Algorithm,120,255
387,Improved Algorithm,15,-660
387,Improved Algorithm,30,175
387,Improved Algorithm,60,240
387,Improved Algorithm,120,270
387,Standard Algorithm,15,-1020
387,Standard Algorithm,30,95
387,Standard Algorithm,60,205
387,Standard Algorithm,120,255
388,Improved Algorithm,15,-660
388,Improved Algorithm,30,175
388,Improved Algorithm,60,240
388,Improved Algorithm,120,270
388,Standard Algorithm,15,-1020
388,Standard Algorithm,30,95
388,Standard Algorithm,60,205
388,Standard Algorithm,120,255
389,Improved Algorithm,15,-660
389,Improved Algorithm,30,175
389,Improved Algorithm,60,240
389,Improved Algorithm,120,270
389,Standard Algorithm,15,-1020
389,Standard Algorithm,30,95
389,Standard Algorithm,60,205
389,Standard Algorithm,120,255
390,Improved Algorithm,15,-660
390,Improved Algorithm,30,175
390,Improved Algorithm,60,240
390,Improved Algorithm,120,270
390,Standard Algorithm,15,-1020
390,Standard Algorithm,30,95
390,Standard Algorithm,60,205
390,Standard Algorithm,120,255
391,Improved Algorithm,15,-660
391,Improved Algorithm,30,175
391,Improved Algorithm,60,240
391,Improved Algorithm,120,270
391,Standard Algorithm,15,-1020
391,Standard Algorithm,30,95
391,Standard Algorithm,60,205
391,Standard Algorithm,120,255
392,Improved Algorithm,15,-660
392,Improved Algorithm,30,175
392,Improved Algorithm,60,240
392,Improved Algorithm,120,270
392,Standard Algorithm,15,-1020
392,Standard Algorithm,30,95
392,Standard Algorithm,60,205
392,Standard Algorithm,120,255
393,Improved Algorithm,15,-660
393,Improved Algorithm,30,175
393,Improved Algorithm,60,240
393,Improved Algorithm,120,270
393,Standard Algorithm,15,-1020
393,Standard Algorithm,30,95
393,Standard Algorithm,60,205
393,Standard Algorithm,120,255
394,Improved Algorithm,15,-660
394,Improved Algorithm,30,175
394,Improved Algorithm,60,240
394,Improved Algorithm,120,270
394,Standard Algorithm,15,-1020
394,Standard Algorithm,30,95
394,Standard Algorithm,60,205
394,Standard Algorithm,120,255
395,Improved Algorithm,15,-660
395,Improved Algorithm,30,175
395,Improved Algorithm,60,240
395,Improved Algorithm,120,270
395,Standard Algorithm,15,-1020
395,Standard Algorithm,30,95
395,Standard Algorithm,60,215
395,Standard Algorithm,120,255
396,Improved Algorithm,15,-660
396,Improved Algorithm,30,175
396,Improved Algorithm,60,240
396,Improved Algorithm,120,270
396,Standard Algorithm,15,-1020
396,Standard Algorithm,30,95
396,Standard Algorithm,60,215
396,Standard Algorithm,120,255
397,Improved Algorithm,15,-660
397,Improved Algorithm,30,175
397,Improved Algorithm,60,240
397,Improved Algorithm,120,270
397,Standard Algorithm,15,-1020
397,Standard Algorithm,30,100
397,Standard Algorithm,60,215
397,Standard Algorithm,120,255
398,Improved Algorithm,15,-660
398,Improved Algorithm,30,175
398,Improved Algorithm,60,240
398,Improved Algorithm,120,270
398,Standard Algorithm,15,-1020
398,Standard Algorithm,30,100
398,Standard Algorithm,60,215
398,Standard Algorithm,120,255
399,Improved Algorithm,15,-660
399,Improved Algorithm,30,175
399,Improved Algorithm,60,240
399,Improved Algorithm,120,270
399,Standard Algorithm,15,-1020
399,Standard Algorithm,30,100
399,Standard Algorithm,60,215
399,Standard Algorithm,120,255
400,Improved Algorithm,15,-660
400,Improved Algorithm,30,175
400,Improved Algorithm,60,240
400,Improved Algorithm,120,270
400,Standard Algorithm,15,-1020
400,Standard Algorithm,30,100
400,Standard Algorithm,60,215
400,Standard Algorithm,120,255
401,Improved Algorithm,15,-660
401,Improved Algorithm,30,175
401,Improved Algorithm,60,240
401,Improved Algorithm,120,270
401,Standard Algorithm,15,-1020
401,Standard Algorithm,30,100
401,Standard Algorithm,60,215
401,Standard Algorithm,120,255
402,Improved Algorithm,15,-660
402,Improved Algorithm,30,175
402,Improved Algorithm,60,240
402,Improved Algorithm,120,270
402,Standard Algorithm,15,-1020
402,Standard Algorithm,30,100
402,Standard Algorithm,60,215
402,Standard Algorithm,120,255
403,Improved Algorithm,15,-660
403,Improved Algorithm,30,175
403,Improved Algorithm,60,240
403,Improved Algorithm,120,270
403,Standard Algorithm,15,-1020
403,Standard Algorithm,30,100
403,Standard Algorithm,60,215
403,Standard Algorithm,120,255
404,Improved Algorithm,15,-660
404,Improved Algorithm,30,175
404,Improved Algorithm,60,240
404,Improved Algorithm,120,270
404,Standard Algorithm,15,-1020
404,Standard Algorithm,30,100
404,Standard Algorithm,60,225
404,Standard Algorithm,120,255
405,Improved Algorithm,15,-660
405,Improved Algorithm,30,175
405,Improved Algorithm,60,240
405,Improved Algorithm,120,270
405,Standard Algorithm,15,-1020
405,Standard Algorithm,30,100
405,Standard Algorithm,60,225
405,Standard Algorithm,120,255
406,Improved Algorithm,15,-660
406,Improved Algorithm,30,175
406,Improved Algorithm,60,240
406,Improved Algorithm,120,270
406,Standard Algorithm,15,-1020
406,Standard Algorithm,30,100
406,Standard Algorithm,60,225
406,Standard Algorithm,120,255
407,Improved Algorithm,15,-660
407,Improved Algorithm,30,175
407,Improved Algorithm,60,240
407,Improved Algorithm,120,270
407,Standard Algorithm,15,-1020
407,Standard Algorithm,30,105
407,Standard Algorithm,60,225
407,Standard Algorithm,120,255
408,Improved Algorithm,15,-660
408,Improved Algorithm,30,175
408,Improved Algorithm,60,240
408,Improved Algorithm,120,270
408,Standard Algorithm,15,-1020
408,Standard Algorithm,30,105
408,Standard Algorithm,60,225
408,Standard Algorithm,120,255
409,Improved Algorithm,15,-660
409,Improved Algorithm,30,175
409,Improved Algorithm,60,245
409,Improved Algorithm,120,270
409,Standard Algorithm,15,-1020
409,Standard Algorithm,30,105
409,Standard Algorithm,60,225
409,Standard Algorithm,120,255
410,Improved Algorithm,15,-660
410,Improved Algorithm,30,175
410,Improved Algorithm,60,245
410,Improved Algorithm,120,270
410,Standard Algorithm,15,-1020
410,Standard Algorithm,30,105
410,Standard Algorithm,60,225
410,Standard Algorithm,120,255
411,Improved Algorithm,15,-660
411,Improved Algorithm,30,175
411,Improved Algorithm,60,245
411,Improved Algorithm,120,270
411,Standard Algorithm,15,-1020
411,Standard Algorithm,30,105
411,Standard Algorithm,60,225
411,Standard Algorithm,120,255
412,Improved Algorithm,15,-660
412,Improved Algorithm,30,175
412,Improved Algorithm,60,245
412,Improved Algorithm,120,270
412,Standard Algorithm,15,-1020
412,Standard Algorithm,30,105
412,Standard Algorithm,60,225
412,Standard Algorithm,120,255
413,Improved Algorithm,15,-660
413,Improved Algorithm,30,175
413,Improved Algorithm,60,245
413,Improved Algorithm,120,270
413,Standard Algorithm,15,-1020
413,Standard Algorithm,30,105
413,Standard Algorithm,60,225
413,Standard Algorithm,120,255
414,Improved Algorithm,15,-660
414,Improved Algorithm,30,175
414,Improved Algorithm,60,245
414,Improved Algorithm,120,270
414,Standard Algorithm,15,-1020
414,Standard Algorithm,30,105
414,Standard Algorithm,60,225
414,Standard Algorithm,120,255
415,Improved Algorithm,15,-660
415,Improved Algorithm,30,175
415,Improved Algorithm,60,245
415,Improved Algorithm,120,270
415,Standard Algorithm,15,-1020
415,Standard Algorithm,30,105
415,Standard Algorithm,60,225
415,Standard Algorithm,120,260
416,Improved Algorithm,15,-660
416,Improved Algorithm,30,175
416,Improved Algorithm,60,245
416,Improved Algorithm,120,270
416,Standard Algorithm,15,-1020
416,Standard Algorithm,30,105
416,Standard Algorithm,60,225
416,Standard Algorithm,120,260
417,Improved Algorithm,15,-660
417,Improved Algorithm,30,175
417,Improved Algorithm,60,245
417,Improved Algorithm,120,270
417,Standard Algorithm,15,-1020
417,Standard Algorithm,30,110
417,Standard Algorithm,60,225
417,Standard Algorithm,120,260
418,Improved Algorithm,15,-660
418,Improved Algorithm,30,175
418,Improved Algorithm,60,245
418,Improved Algorithm,120,270
418,Standard Algorithm,15,-1020
418,Standard Algorithm,30,110
418,Standard Algorithm,60,225
418,Standard Algorithm,120,260
419,Improved Algorithm,15,-660
419,Improved Algorithm,30,175
419,Improved Algorithm,60,245
419,Improved Algorithm,120,270
419,Standard Algorithm,15,-1020
419,Standard Algorithm,30,110
419,Standard Algorithm,60,225
419,Standard Algorithm,120,260
420,Improved Algorithm,15,-660
420,Improved Algorithm,30,175
420,Improved Algorithm,60,245
420,Improved Algorithm,120,270
420,Standard Algorithm,15,-1020
420,Standard Algorithm,30,110
420,Standard Algorithm,60,225
420,Standard Algorithm,120,260
421,Improved Algorithm,15,-660
421,Improved Algorithm,30,180
421,Improved Algorithm,60,245
421,Improved Algorithm,120,270
421,Standard Algorithm,15,-1020
421,Standard Algorithm,30,110
421,Standard Algorithm,60,225
421,Standard Algorithm,120,260
422,Improved Algorithm,15,-660
422,Improved Algorithm,30,180
422,Improved Algorithm,60,250
422,Improved Algorithm,120,270
422,Standard Algorithm,15,-1020
422,Standard Algorithm,30,110
422,Standard Algorithm,60,225
422,Standard Algorithm,120,260
423,Improved Algorithm,15,-660
423,Improved Algorithm,30,180
423,Improved Algorithm,60,250
423,Improved Algorithm,120,270
423,Standard Algorithm,15,-1020
423,Standard Algorithm,30,110
423,Standard Algorithm,60,225
423,Standard Algorithm,120,260
424,Improved Algorithm,15,-660
424,Improved Algorithm,30,180
424,Improved Algorithm,60,255
424,Improved Algorithm,120,270
424,Standard Algorithm,15,-1020
424,Standard Algorithm,30,110
424,Standard Algorithm,60,225
424,Standard Algorithm,120,260
425,Improved Algorithm,15,-660
425,Improved Algorithm,30,180
425,Improved Algorithm,60,255
425,Improved Algorithm,120,270
425,Standard Algorithm,15,-1020
425,Standard Algorithm,30,110
425,Standard Algorithm,60,225
425,Standard Algorithm,120,260
426,Improved Algorithm,15,-660
426,Improved Algorithm,30,180
426,Improved Algorithm,60,255
426,Improved Algorithm,120,270
426,Standard Algorithm,15,-1020
426,Standard Algorithm,30,110
426,Standard Algorithm,60,225
426,Standard Algorithm,120,260
427,Improved Algorithm,15,-660
427,Improved Algorithm,30,180
427,Improved Algorithm,60,255
427,Improved Algorithm,120,270
427,Standard Algorithm,15,-1020
427,Standard Algorithm,30,110
427,Standard Algorithm,60,225
427,Standard Algorithm,120,260
428,Improved Algorithm,15,-660
428,Improved Algorithm,30,185
428,Improved Algorithm,60,255
428,Improved Algorithm,120,270
428,Standard Algorithm,15,-1020
428,Standard Algorithm,30,110
428,Standard Algorithm,60,225
428,Standard Algorithm,120,260
429,Improved Algorithm,15,-660
429,Improved Algorithm,30,185
429,Improved Algorithm,60,255
429,Improved Algorithm,120,270
429,Standard Algorithm,15,-1020
429,Standard Algorithm,30,110
429,Standard Algorithm,60,225
429,Standard Algorithm,120,260
430,Improved Algorithm,15,-660
430,Improved Algorithm,30,185
430,Improved Algorithm,60,255
430,Improved Algorithm,120,270
430,Standard Algorithm,15,-1020
430,Standard Algorithm,30,110
430,Standard Algorithm,60,225
430,Standard Algorithm,120,260
431,Improved Algorithm,15,-660
431,Improved Algorithm,30,185
431,Improved Algorithm,60,255
431,Improved Algorithm,120,275
431,Standard Algorithm,15,-1020
431,Standard Algorithm,30,110
431,Standard Algorithm,60,230
431,Standard Algorithm,120,260
432,Improved Algorithm,15,-660
432,Improved Algorithm,30,185
432,Improved Algorithm,60,255
432,Improved Algorithm,120,275
432,Standard Algorithm,15,-1020
432,Standard Algorithm,30,110
432,Standard Algorithm,60,230
432,Standard Algorithm,120,260
433,Improved Algorithm,15,-660
433,Improved Algorithm,30,185
433,Improved Algorithm,60,255
433,Improved Algorithm,120,275
433,Standard Algorithm,15,-1020
433,Standard Algorithm,30,110
433,Standard Algorithm,60,230
433,Standard Algorithm,120,260
434,Improved Algorithm,15,-660
434,Improved Algorithm,30,185
434,Improved Algorithm,60,255
434,Improved Algorithm,120,275
434,Standard Algorithm,15,-1020
434,Standard Algorithm,30,110
434,Standard Algorithm,60,230
434,Standard Algorithm,120,260
435,Improved Algorithm,15,-660
435,Improved Algorithm,30,185
435,Improved Algorithm,60,255
435,Improved Algorithm,120,275
435,Standard Algorithm,15,-1020
435,Standard Algorithm,30,110
435,Standard Algorithm,60,230
435,Standard Algorithm,120,260
436,Improved Algorithm,15,-660
436,Improved Algorithm,30,190
436,Improved Algorithm,60,255
436,Improved Algorithm,120,275
436,Standard Algorithm,15,-1020
436,Standard Algorithm,30,110
436,Standard Algorithm,60,230
436,Standard Algorithm,120,260
437,Improved Algorithm,15,-660
437,Improved Algorithm,30,190
437,Improved Algorithm,60,255
437,Improved Algorithm,120,275
437,Standard Algorithm,15,-1020
437,Standard Algorithm,30,115
437,Standard Algorithm,60,230
437,Standard Algorithm,120,260
438,Improved Algorithm,15,-660
438,Improved Algorithm,30,190
438,Improved Algorithm,60,255
438,Improved Algorithm,120,275
438,Standard Algorithm,15,-1020
438,Standard Algorithm,30,115
438,Standard Algorithm,60,230
438,Standard Algorithm,120,260
439,Improved Algorithm,15,-660
439,Improved Algorithm,30,190
439,Improved Algorithm,60,255
439,Improved Algorithm,120,275
439,Standard Algorithm,15,-1020
439,Standard Algorithm,30,115
439,Standard Algorithm,60,230
439,Standard Algorithm,120,260
440,Improved Algorithm,15,-660
440,Improved Algorithm,30,195
440,Improved Algorithm,60,255
440,Improved Algorithm,120,275
440,Standard Algorithm,15,-1020
440,Standard Algorithm,30,115
440,Standard Algorithm,60,230
440,Standard Algorithm,120,260
441,Improved Algorithm,15,-660
441,Improved Algorithm,30,195
441,Improved Algorithm,60,255
441,Improved Algorithm,120,275
441,Standard Algorithm,15,-1020
441,Standard Algorithm,30,115
441,Standard Algorithm,60,230
441,Standard Algorithm,120,260
442,Improved Algorithm,15,-660
442,Improved Algorithm,30,195
442,Improved Algorithm,60,255
442,Improved Algorithm,120,275
442,Standard Algorithm,15,-1020
442,Standard Algorithm,30,115
442,Standard Algorithm,60,230
442,Standard Algorithm,120,260
443,Improved Algorithm,15,-660
443,Improved Algorithm,30,195
443,Improved Algorithm,60,255
443,Improved Algorithm,120,275
443,Standard Algorithm,15,-1020
443,Standard Algorithm,30,115
443,Standard Algorithm,60,230
443,Standard Algorithm,120,260
444,Improved Algorithm,15,-660
444,Improved Algorithm,30,195
444,Improved Algorithm,60,255
444,Improved Algorithm,120,275
444,Standard Algorithm,15,-1020
444,Standard Algorithm,30,115
444,Standard Algorithm,60,230
444,Standard Algorithm,120,270
445,Improved Algorithm,15,-660
445,Improved Algorithm,30,195
445,Improved Algorithm,60,255
445,Improved Algorithm,120,275
445,Standard Algorithm,15,-1020
445,Standard Algorithm,30,115
445,Standard Algorithm,60,230
445,Standard Algorithm,120,270
446,Improved Algorithm,15,-660
446,Improved Algorithm,30,195
446,Improved Algorithm,60,255
446,Improved Algorithm,120,275
446,Standard Algorithm,15,-1020
446,Standard Algorithm,30,115
446,Standard Algorithm,60,230
